run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,answer-judge-verdict,answer-judge-score,answer-judge-rationale,answer-judge-model,task-difficulty,task-difficulty-rationale,recall-at-5,recall-at-10,recall-at-20,citation-recall,golden-in-search-pool?,golden-pool-rank,golden-in-display?,golden-display-rank,golden-read?,golden-features,pool-head,search-passes,issued-queries,insufficiency-fired?,refinement-corpus-grounded?,enrichment-hits,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,cached-tokens,llm-calls,steps-executed,response,error
d5376992-e078-4fe7-8e23-6186359149e8,2026-06-02T16:57:33.693279Z,off,ue-broker-01-filoverforing-tilstander,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,partial,0.7,"Kandidaten lister alle statusene fra referansen, men oppgir ikke at Avbrutt bare er mulig før nedlasting har startet, og legger til en usikker/ikke-støttet påstand om at prosessen kan avsluttes før Slettet fordi filen blir liggende i filarkivet.",gpt-5.5,2,Spørsmålet bruker dokumentasjonens egne begreper og etterspør en eksplisitt statusliste som sannsynligvis finnes i én tydelig kilde.,1.0,1.0,1.0,1.0,true,4,true,4,true,"dd56b73485fd6 R20.0 P3.6 h3.0 or0.4 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Basic concepts","dd56b73485fd6 R21.2 P2.5 h2.0 or0.2 L1291 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Basic concepts ;; d7af89ce9de84 R20.3 P2.5 h2.0 or0.4 L1623 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Developer guides ;; db35ba60edb88 R20.2 P3.7 h3.0 or0.6 L1423 2/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.2,0.0] | About",1,hvilke statuser kan en filoverføring i altinn formidling gå gjennom fra den blir startet til filen er slettet | initialisering av filoverføring | initialiserer en filoverføring | filoverføring og returnerte verdier | polling for status | altinn formidling filoverføring,false,,0,4,1,1,218bee00be34;5469a0bdb8bf;0648048072bd;3c8249b4a44c,218bee00be34,218bee00be34,13352,4665,430,5095,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse statusene, slik de er beskrevet i tilstandsmaskinen: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at ikke alle overføringer nødvendigvis går gjennom alle disse statusene; noen kan for eksempel avsluttes tidligere, og i noen tilfeller kan filen bli liggende i filarkivet etter publisering, slik at prosessen avsluttes før **Slettet**. [1]",
faa9cd5d-1663-4567-8e9f-088a492e7594,2026-06-02T16:57:55.541116Z,window-2000,ue-broker-01-filoverforing-tilstander,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,partial,0.7,"Svaret nevner alle statusene og at dette er en endelig tilstandsmaskin, men presenterer feil-/sluttilstandene som del av hovedsekvensen og mangler den viktige betingelsen om at Avbrutt bare er mulig før noen nedlasting har startet.",gpt-5.5,2,Spørsmålet bruker direkte dokumentasjonsnære begreper og etterspør hovedsakelig en eksplisitt statusliste fra én relevant kilde.,1.0,1.0,1.0,1.0,true,1,true,1,true,"dd56b73485fd6 R22.5 P3.6 h3.0 or1.2 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Basic concepts",,1,altinn formidling filoverføring statuser startet slettet livsløp status overføring | altinn formidling filoverføring | altinn 3 formidling filoverføring | filoverføring | initialisering av filoverføring | initialiserer en filoverføring,false,,0,4,1,1,218bee00be34;4236d1b1890c;989cc83e5afc;f2c87d24c5be,218bee00be34,218bee00be34,12823,4550,431,4981,0,3,3,"En filoverføring i **Altinn Formidling** kan gå gjennom disse statene, fra start til sletting: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at kilden beskriver dette som en **endelig tilstandsmaskin**, og at **Slettet** kan skje enten på avsenders forespørsel eller etter avtalte kriterier, for eksempel når alle nødvendige mottakere har bekreftet nedlastingen. [1]",
1877baf5-5d0a-4928-aea2-bc013408e0f4,2026-06-02T16:58:18.454448Z,off,ue-broker-01-filoverforing-tilstander,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,correct,0.85,"The candidate includes all the statuses from the reference and notes that Avbrutt is only before downloads start, though it presents the exceptional states within the main list rather than cleanly separating the normal path from terminal/error states.",gpt-5.5,2,"The question asks for a direct list of documented file-transfer states using the same terminology as the documentation, likely found in one relevant chunk.",1.0,1.0,1.0,1.0,true,2,true,2,true,"dd56b73485fd6 R20.9 P3.7 h3.0 or1.2 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.1,0.0] | Basic concepts","d70aea182ceab R21.0 P2.4 h2.0 or0.1 L785 4/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Receive files",1,altinn formidling filoverføring statuser startet slettet livsløp status transfer file deleted | altinn formidling filoverføring | styrt filoverføring | altinn 3 formidling filoverføring | initialisering av filoverføring | initialiserer en filoverføring,false,,0,7,1,1,218bee00be34;5469a0bdb8bf;0648048072bd;eceb2483430a;2be6187c2e42;d29d4cc8560a;ecf88d6d8f49,218bee00be34,218bee00be34,13329,4721,442,5163,0,3,3,"I Altinn Formidling beskrives filoverføringen som en endelig tilstandsmaskin med disse statusene, fra start til sletting: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at ikke alle overføringer nødvendigvis går gjennom alle disse statusene i samme rekkefølge; for eksempel kan en overføring bli **Avbrutt** før nedlasting starter, eller ende i **Overføring feilet** under opplasting, behandling eller nedlasting. [1]",
e3376997-137d-4634-b012-4d62b9e81212,2026-06-02T16:58:40.042399Z,window-2000,ue-broker-01-filoverforing-tilstander,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,partial,0.65,"Kandidaten nevner alle statusene og at dette er en endelig tilstandsmaskin, men gir dem ikke i korrekt hovedrekkefølge og skiller ikke tydelig ut Avbrutt og Overføring feilet som slutt-/feiltilstander, inkludert betingelsen for Avbrutt.",gpt-5.5,2,Spørsmålet bruker dokumentasjonens egne begreper og ber om en eksplisitt statusliste som sannsynligvis finnes samlet i én relevant del av dokumentasjonen.,1.0,1.0,1.0,1.0,true,1,true,1,true,"dd56b73485fd6 R21.8 P3.7 h3.0 or1.6 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Basic concepts",,1,altinn formidling filoverføring statuser startet slettet statusrekkefølge | altinn formidling filoverføring | styrt filoverføring | altinn 3 formidling filoverføring | filoverføringsprosessen | initialisering av ny filoverføring,false,,0,2,1,1,218bee00be34;4236d1b1890c,218bee00be34,218bee00be34,13783,4606,415,5021,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, slik de er oppgitt i kilden: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at kilden beskriver dette som en **endelig tilstandsmaskin** for den samlede filoverføringsprosessen, og at **Slettet** kan skje enten på avsenders forespørsel eller etter kriterier for sanering, for eksempel når alle nødvendige mottakere har bekreftet nedlastingen. [1]

Hvis du vil, kan jeg også sette dem opp i rekkefølge som en typisk flyt fra start til slutt.",
119a7f21-e54d-4d87-b25d-9e0f7d7c1298,2026-06-02T16:59:01.111989Z,off,ue-broker-01-filoverforing-tilstander,2,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,partial,0.65,"Kandidaten nevner alle statusene, men gir ikke den korrekte hovedrekkefølgen tydelig, utelater betingelsen om at Avbrutt bare er mulig før nedlasting har startet, og legger til en usupportert påstand om at overføringer kan avsluttes etter Publisert i filarkivet.",gpt-5.5,2,Spørsmålet ber om en konkret statusliste/sekvens med direkte terminologi som sannsynligvis finnes samlet i én dokumentasjonsdel.,1.0,1.0,1.0,1.0,true,2,true,2,true,"dd56b73485fd6 R20.0 P2.5 h2.0 or0.4 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Basic concepts","db35ba60edb88 R20.2 P2.3 h2.0 or0.4 L1423 2/? ty:metadata+phrase b[0.0,0.0,0.0,0.1,0.1,0.0] | About",2,hvilke statuser kan en filoverføring i altinn formidling gå gjennom fra den blir startet til filen er slettet | altinn formidling filoverføring status | initialisering av filoverføring status | initialiserer en filoverføring | filoverføring og returnerte verdier | polling for status,false,true,0,7,1,1,218bee00be34;5469a0bdb8bf;0648048072bd;eceb2483430a;14c59c83a93f;ca26fa46841e;b043fefa6599,218bee00be34,218bee00be34,14674,6581,518,7099,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, slik de er beskrevet i tilstandsmaskinen: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er likevel litt viktig å merke seg at ikke alle overføringer nødvendigvis går gjennom alle disse statene: noen kan for eksempel avsluttes etter **Publisert** hvis filen blir liggende i filarkivet for andre formål, mens andre avsluttes med **Slettet** etter at filen er fjernet. [1]",
f5e49d6e-687b-48b2-a8c3-bbca56f4f8ba,2026-06-02T16:59:22.499695Z,window-2000,ue-broker-01-filoverforing-tilstander,2,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,partial,0.7,"Kandidaten oppgir alle statusene og nevner endelig tilstandsmaskin, men blander feil-/sluttstatusene inn i hovedsekvensen, mangler nøkkelvilkåret om at Avbrutt bare er mulig før nedlasting har startet, og legger til en usikret påstand om når Overføring feilet kan skje.",gpt-5.5,2,Spørsmålet bruker dokumentasjonens egne termer og etterspør i hovedsak en eksplisitt statusliste fra én relevant kilde.,1.0,1.0,1.0,1.0,true,6,true,6,true,"dd56b73485fd6 R19.1 P3.6 h3.0 or1.2 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Basic concepts","d66fc9e336d8d R20.4 P2.5 h2.0 or1.0 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker ;; ddfd56d7cdad9 R19.5 P2.5 h2.0 or0.1 L1514 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Status lifecycle ;; d8ef3bcbb74d5 R19.3 P2.6 h2.0 or1.4 L2006 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | System interfaces ;; d70aea182ceab R19.2 P2.4 h2.0 or0.1 L785 4/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Receive files ;; d70aea182ceab R19.2 P3.5 h3.0 or0.1 L1328 1/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Receive files",1,altinn formidling filoverføring statuser startet slettet livssyklus status dokumentasjon | altinn formidling filoverføring | styrt filoverføring | initialisering av filoverføring | initialiserer en filoverføring | initialisering av ny filoverføring,false,,0,3,1,1,4236d1b1890c;218bee00be34;38aa10a64532,218bee00be34,218bee00be34,12281,4466,333,4799,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, fra start til sletting: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet**, og til slutt **Slettet**. [1]

Det er verdt å merke seg at kilden beskriver dette som en **endelig tilstandsmaskin** for den samlede filoverføringsprosessen, og at ikke alle overføringer nødvendigvis går gjennom alle tilstandene; for eksempel kan en overføring bli **Avbrutt** eller **Overføring feilet** før den når **Publisert**. [1]",
420b274a-02ba-432c-8f36-c686b96c740d,2026-06-02T17:00:03.026249Z,off,ue-broker-02-slette-tid-tilgjengelig,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,false,partial,0.4,"The candidate captures the general idea that Broker resource settings can purge a file after all required recipients confirm, but omits the required setting names and the default/maximum TTL and grace-period values that answer the question.",gpt-5.5,3,"The question asks for a small set of related configuration facts likely found in the Broker settings documentation, requiring some synthesis of TTL and purge-after-confirmation behavior but using mostly direct domain vocabulary.",0.0,0.0,0.0,0.0,true,1,true,1,false,"d479e27df943e R23.9 P2.6 h2.0 or1.2 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get",,2,altinn broker file available for download how long stays available deleted after recipients confirm retention deletion timing | a file has been made available for download | recipients can now download the file | file made available for download | file is available for download | files available for download | Altinn Broker expiry time file transfer availability retention days hours confirm download delete after confirmation broker resource settings | ExpiryTime file transfer broker resource settings delete file data according to settings,true,false,0,12,2,1,be276e956836;8eb05cf419be;9e71049d5c0e;b54bfb7b2c2e;58d70ee53466;9e088d7b4d38;5e23b500193a;fde2f7635dc4;23c0bdca3b2d;2edd542ced1b;ff978b271bc9;593b1001cb56,9e71049d5c0e;2edd542ced1b,0127378417da,34600,51129,1278,52407,38656,9,3,"In Altinn Broker, a file stays available for download until the file transfer reaches its expiry/retention point or is purged according to the Broker Resource settings.

What the docs say:
- A file is **published** and “available for download” after upload processing succeeds.
- Recipients then **download** it and must call **ConfirmDownload** after successful processing.
- That confirmation **updates the file transfer status** and can **delete the file data according to the settings on the Broker Resource**.
- The process model also says files can be deleted when agreed purge criteria are met, for example **when all required recipients have confirmed download**.

So, to control deletion after recipients confirm:
- Configure the **Broker Resource** retention/purge behavior.
- If you want d…",
b84be404-e74d-4de7-835a-554c91417d13,2026-06-02T17:00:31.067794Z,window-2000,ue-broker-02-slette-tid-tilgjengelig,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,correct,1.0,"The candidate states all key controls, defaults, maximums, and the required purge-after-confirmation setting exactly as in the reference without contradiction.",gpt-5.5,3,The question is a two-part configuration question requiring several related settings and default/max values from the same Altinn Broker documentation area.,0.0,1.0,1.0,1.0,true,1,true,1,true,"d479e27df943e R23.1 P2.6 h2.0 or1.2 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get",,1,altinn broker file available for download how long stays available deleted after recipients confirm retention deletion timing | a file has been made available for download | file is available for download | files available for download | recipients confirm successful downloads | all recipients have confirmed the download,true,,0,10,1,1,14d38d41ea63;be276e956836;8eb05cf419be;b54bfb7b2c2e;58d70ee53466;c7a8b41099e9;0127378417da;5e23b500193a;ff978b271bc9;3caa21e5f977,0127378417da,0127378417da,23886,34635,894,35529,23552,7,3,"In Altinn Broker, the file’s download availability is controlled by the sender.

Key settings:
- `FileTransferTimeToLive`: how long the file is available for download
  - default: 30 days
  - maximum: 1 year
- `PurgeFileTransferAfterAllRecipientsConfirmed`: whether the file should be deleted once all required recipients have confirmed receipt
- `PurgeFileTransferGracePeriod`: if purge-after-confirmation is enabled, how long the file remains available after confirmation
  - default: 2 hours
  - maximum: 24 hours

So, if you want the file deleted after recipients confirm, set:
1. `PurgeFileTransferAfterAllRecipientsConfirmed = true`
2. `PurgeFileTransferGracePeriod` to the delay you want before deletion

If you do not enable purge-after-confirmation, the file stays available until `FileTrans…",
79281ca8-440b-452a-a184-0d27a9c4ea88,2026-06-02T17:01:07.606572Z,off,ue-broker-02-slette-tid-tilgjengelig,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,correct,0.98,"The candidate states all key facts from the reference: FileTransferTimeToLive default and maximum, the purge-after-confirmation flag, and the grace period default and maximum, with no contradictions.",gpt-5.5,3,"The question is a related two-part configuration question requiring several fields and limits from the same Altinn Broker area, but it uses fairly direct terminology.",1.0,1.0,1.0,1.0,true,1,true,1,true,"d479e27df943e R23.7 P2.6 h2.0 or1.3 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get",,2,"altinn broker file available for download how long stays available deleted after recipients confirm control deletion timing | a file has been made available for download | file is available for download | file made available for download | recipients can now download the file | recipient has confirmed the download | ""FileTransferTimeToLive"" default maximum Altinn Broker | ""PurgeFileTransferAfterAllRecipientsConfirmed"" ""PurgeFileTransferGracePeriod"" Altinn Broker | ""available for download"" ""30 days"" ""one year"" Altinn Broker",true,false,0,9,1,1,14d38d41ea63;8eb05cf419be;b54bfb7b2c2e;58d70ee53466;0127378417da;5e23b500193a;309ab77256e7;2edd542ced1b;ff978b271bc9,0127378417da,0127378417da,31362,47943,1325,49268,35584,9,3,"The search confirms the exact field names are in the “What do you get?” page. I’ll use the already-read chunk from that page as the authoritative source and answer directly, keeping it concise.
In Altinn Broker, the sender controls how long a file is available for download.

- **Default availability:** `FileTransferTimeToLive` defaults to **30 days**
- **Maximum availability:** it can be set up to **1 year**
- After that period, the file becomes **inaccessible**

If you want the file to be deleted after recipients confirm download, use:

- **`PurgeFileTransferAfterAllRecipientsConfirmed`** = `true`
  - This means the file is purged once all required recipients have confirmed download.
- **`PurgeFileTransferGracePeriod`**
  - Controls how long the file remains available **after confirmation…",
7cff5453-da90-4f62-8b85-007c27aa37d9,2026-06-02T17:01:47.200258Z,window-2000,ue-broker-02-slette-tid-tilgjengelig,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,correct,0.9,"The candidate states all key facts from the reference, including the TTL default/maximum and the purge-after-confirmation flag, grace period default/maximum, with only a minor unsupported extra note about an ExpiryTime event.",gpt-5.5,2,The question uses mostly direct domain terms and asks for a short set of related configuration facts likely found together in one Broker documentation chunk.,1.0,1.0,1.0,1.0,true,1,true,1,true,"d479e27df943e R23.4 P2.6 h2.0 or1.2 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get",,2,altinn broker file available for download how long stays available deleted after recipients confirm retention configuration | a file has been made available for download | file is available for download | files available for download | recipients can now download the file | recipients confirm successful downloads | Altinn Broker ExpiryTime FileTransfer confirm download delete after confirmation configuration | ExpiryTime FileTransfer confirm download purge criteria | ConfirmDownload ExpiryTime Altinn Broker | delete after recipients confirm download broker,true,false,0,13,1,1,8eb05cf419be;9e71049d5c0e;58d70ee53466;9e088d7b4d38;0127378417da;dc835ad02022;fde2f7635dc4;309ab77256e7;23c0bdca3b2d;2edd542ced1b;34a261158a4d;ff978b271bc9;3caa21e5f977,0127378417da,0127378417da,31947,54728,1335,56063,41088,8,3,"In Altinn Broker, the file’s download availability is controlled by the sender’s retention settings:

- **`FileTransferTimeToLive`**: how long the file is available for download  
  - **Default:** 30 days  
  - **Maximum:** 1 year

If you want the file to be deleted after recipients confirm download, use:

- **`PurgeFileTransferAfterAllRecipientsConfirmed`**: set to `true` to delete the file once all required recipients have confirmed receipt.
- **`PurgeFileTransferGracePeriod`**: if that purge setting is `true`, this controls how long the file remains available **after confirmation** before deletion.
  - **Default:** 2 hours
  - **Maximum:** 24 hours

So, in practice:

- The file stays downloadable until **`FileTransferTimeToLive`** expires, unless it is purged earlier.
- If you enable pu…",
