run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,answer-judge-verdict,answer-judge-score,answer-judge-rationale,answer-judge-model,task-difficulty,task-difficulty-rationale,recall-at-5,recall-at-10,recall-at-20,citation-recall,golden-in-search-pool?,golden-pool-rank,golden-in-display?,golden-display-rank,golden-read?,golden-features,pool-head,search-passes,issued-queries,insufficiency-fired?,refinement-corpus-grounded?,enrichment-hits,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,cached-tokens,llm-calls,steps-executed,response,error
f715fce0-7990-47e8-b40f-cd510257a3c7,2026-06-02T21:33:17.718898Z,window,ue-broker-01-filoverforing-tilstander,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,3,true,3,true,"dd56b73485fd6 R20.1 P3.7 h3.0 or1.6 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Basic concepts","d66fc9e336d8d R21.2 P2.5 h2.0 or1.0 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker ;; d70aea182ceab R20.2 P2.5 h2.0 or0.4 L785 4/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Receive files",1,altinn formidling filoverføring statuser startet slettet livsløp status dokumentasjon | altinn 3 formidling filoverføring | filoverføringsprosessen | initialisering av filoverføring | initialiserer en filoverføring | innhenting av filoverføringsstatus,false,,0,4,2,1,218bee00be34;4236d1b1890c;5d9c89c1afec;06f45de29249,218bee00be34;4236d1b1890c,218bee00be34,38334,4673,394,5067,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene fra start til sletting: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at kildene beskriver litt ulike perspektiver: [1] viser den overordnede filoverføringsprosessen i Altinn Formidling, mens [2] beskriver meldingslivssyklusen med andre statuser som **Reservert**, **Klar for publisering**, **Hentet**, **Lest**, **Vedlegg Lastet Ned**, **Bekreftet**, **Slettet av Mottaker** og **Slettet av Altinn**. Disse er derfor ikke de samme statusnavnene som i filoverføringsmodellen. [1][2]

Hvis du vil, kan jeg også sette opp statusene som en enkel flytpil fra sta…",
011c9763-f13a-4615-ac75-fe01a27463e3,2026-06-02T21:33:41.428877Z,window+salient,ue-broker-01-filoverforing-tilstander,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,2,true,2,true,"dd56b73485fd6 R21.9 P2.6 h2.0 or1.0 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.1,0.0] | Basic concepts","d66fc9e336d8d R22.0 P2.5 h2.0 or0.7 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker",2,altinn formidling filoverføring statuser startet slettet statusløp | filoverføring status | file transfer status | altinn formidling filoverføring | styrt filoverføring | altinn 3 formidling filoverføring,false,true,0,7,2,1,218bee00be34;38aa10a64532;3c8249b4a44c;14c59c83a93f;5469a0bdb8bf;ca26fa46841e;eceb2483430a,218bee00be34;3c8249b4a44c,218bee00be34,23707,6180,448,6628,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, slik de er beskrevet i tilstandsmaskinen: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at ikke alle forløp nødvendigvis går gjennom alle tilstandene: for eksempel kan en overføring bli **Avbrutt** før nedlasting starter, eller ende i **Overføring feilet** hvis noe går galt under opplasting, behandling eller nedlasting. [1]

Hvis du mener den typiske “fra start til slutt”-rekkefølgen, er den ofte: **Initialisert → Opplasting pågår → Sjekk av opplasting → Publisert → Nedlastinger initiert → Alle bekreftet nedlastet → Slettet**. Men dokumentasjonen sier…",
72f7ee7d-e036-4700-9208-4bc3df98e129,2026-06-02T21:33:55.419950Z,window,ue-broker-01-filoverforing-tilstander,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"dd56b73485fd6 R20.6 P2.6 h2.0 or1.2 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Basic concepts",,2,altinn formidling filoverføring status startet slettet livsløp statusene | altinn formidling filoverføring | innhenting av filoverføringsstatus | filoverføringen detaljerte filoverførings- og mottakerstatuser | filoverføringen med gjeldende status og mottakerstatus | initialisering av filoverføring,false,true,0,6,1,1,218bee00be34;eceb2483430a;ca26fa46841e;5469a0bdb8bf;0648048072bd;14c59c83a93f,218bee00be34,218bee00be34,13989,6459,504,6963,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, slik de er beskrevet i tilstandsmaskinen: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at ikke alle overføringer nødvendigvis går gjennom alle disse statene: noen kan for eksempel avsluttes etter **Publisert** hvis filen blir liggende i filarkivet for andre formål enn én enkelt overføringsprosess, mens andre avsluttes med **Slettet** etter at filen er fjernet. [1]",
0c5bfa8b-a024-48be-9e1c-3207825be4d5,2026-06-02T21:34:07.838810Z,window+salient,ue-broker-01-filoverforing-tilstander,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,2,true,2,true,"dd56b73485fd6 R19.2 P2.6 h2.0 or0.3 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.1,0.0] | Basic concepts","d66fc9e336d8d R19.7 P2.5 h2.0 or0.5 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker",1,hvilke statuser kan en filoverføring i altinn formidling gå gjennom | filoverføring status | file transfer status | current status of the file transfer | file transfer status reporting | polling for status,false,,0,5,1,1,218bee00be34;5469a0bdb8bf;0648048072bd;38aa10a64532;e3947f754c1e,218bee00be34,218bee00be34,12417,4650,410,5060,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse statusene, slik de er oppgitt i tilstandsmaskinen: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at dette er en **endelig tilstandsmaskin**, så ikke alle overføringer går nødvendigvis gjennom alle statusene; noen kan for eksempel bli avbrutt, feile, eller avsluttes tidligere avhengig av prosessen. [1]",
9258d573-1f1b-438c-a2e9-cccbb785127c,2026-06-02T21:34:19.968403Z,window,ue-broker-01-filoverforing-tilstander,2,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,2,true,2,true,"dd56b73485fd6 R20.5 P2.6 h2.0 or1.3 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Basic concepts","d66fc9e336d8d R20.5 P2.5 h2.0 or0.9 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker",1,altinn formidling filoverføring status startet slettet statusflyt | altinn formidling styrt filoverføring status new | initialisering av filoverføring status new | initialiserer en filoverføring status new | styrt filoverføring mft status new | altinn 3 formidling filoverføring status new,false,,0,7,1,1,218bee00be34;0648048072bd;5469a0bdb8bf;06f45de29249;5d9c89c1afec;989cc83e5afc;f2c87d24c5be,218bee00be34,218bee00be34,12128,4444,387,4831,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, slik modellen beskriver: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at ikke alle overføringer nødvendigvis går gjennom alle disse tilstandene; for eksempel kan prosessen avsluttes tidligere hvis filen blir slettet, eller hvis overføringen feiler. [1]",
ab2a668c-fea3-4b28-aafa-b1972f76cc2d,2026-06-02T21:34:32.645457Z,window+salient,ue-broker-01-filoverforing-tilstander,2,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,2,true,2,true,"dd56b73485fd6 R22.5 P2.7 h2.0 or1.2 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.2,0.0] | Basic concepts","d66fc9e336d8d R22.6 P2.6 h2.0 or1.5 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker",1,altinn formidling filoverføring statuser | filoverføring statuser | file transfer statuses | altinn formidling filoverføring | filoverføring status reporting | file transfer process states,false,,0,5,1,1,218bee00be34;14c59c83a93f;5469a0bdb8bf;989cc83e5afc;38aa10a64532,218bee00be34,218bee00be34,12676,4321,407,4728,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, slik de er beskrevet i tilstandsmaskinen: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at ikke alle overføringer nødvendigvis går gjennom alle tilstander; noen kan for eksempel avsluttes etter **Publisert** hvis filen blir liggende i filarkivet for andre formål enn én enkelt overføringsprosess. [1]",
5060bc4a-708e-431d-b1b2-d3408f280ec2,2026-06-02T21:35:25.509050Z,window,ue-broker-01-filoverforing-tilstander,3,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,4,true,4,true,"dd56b73485fd6 R19.2 P3.6 h3.0 or0.8 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Basic concepts","d66fc9e336d8d R19.7 P2.5 h2.0 or0.5 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker ;; dd56b73485fd6 R19.6 P2.5 h2.0 or0.7 L1291 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Basic concepts ;; d70aea182ceab R19.6 P2.5 h2.0 or0.3 L785 4/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Receive files",1,hvilke statuser kan en filoverføring i altinn formidling gå gjennom | filoverføringsprosessen status | innhenting av filoverføringsstatus | initialisering av filoverføring | initialiserer en filoverføring | styrt filoverføring mft,false,,0,5,1,1,218bee00be34;3c8249b4a44c;e3947f754c1e;989cc83e5afc;d29d4cc8560a,218bee00be34,218bee00be34,52861,4558,457,5015,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, fra start til filen er slettet: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at dette er en **endelig tilstandsmaskin**, så ikke alle overføringer går nødvendigvis gjennom alle tilstandene; noen kan for eksempel avsluttes tidligere ved feil eller avbrudd. [1]",
4f314d71-28c2-45f9-9c40-0284c4ba4fa5,2026-06-02T21:35:37.744863Z,window+salient,ue-broker-01-filoverforing-tilstander,3,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,4,true,4,true,"dd56b73485fd6 R20.6 P3.7 h3.0 or1.0 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.1,0.0] | Basic concepts","db35ba60edb88 R21.2 P3.7 h3.0 or1.4 L981 1/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.1,0.0] | About ;; d66fc9e336d8d R21.0 P2.6 h2.0 or1.5 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker ;; db35ba60edb88 R20.6 P3.7 h3.0 or0.9 L1423 2/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.2,0.0] | About",1,altinn formidling filoverføring statuser og livssyklus | filoverføring status | file transfer status | altinn formidling filoverføring | styrt filoverføring | styrt filoverføring mft,false,,0,7,1,1,218bee00be34;38aa10a64532;3c8249b4a44c;14c59c83a93f;5469a0bdb8bf;0648048072bd;ca26fa46841e,218bee00be34,218bee00be34,12233,4454,460,4914,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, fra start til filen er slettet: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Publisert**, **Nedlastinger initiert**, **Alle bekreftet nedlastet**, **Slettet**. [1]

Det finnes også to andre relevante tilstander i modellen: **Avbrutt** og **Overføring feilet**. [1]  
Disse er ikke nødvendigvis en del av den normale “fra start til slettet”-flyten, men de er del av tilstandsmaskinen og kan oppstå underveis. [1]

Merk at **Slettet** kan skje enten etter avsenderens forespørsel eller etter avtalte saneringskriterier, for eksempel når alle nødvendige mottakere har bekreftet nedlastingen. [1]",
07ba6724-a2bb-46f2-903c-5b109698b0e5,2026-06-02T21:35:49.735410Z,window,ue-broker-01-filoverforing-tilstander,4,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"dd56b73485fd6 R22.8 P3.6 h3.0 or1.2 L2169 3/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.0,0.0] | Basic concepts",,1,altinn formidling filoverføring statuser startet slettet statusløp filoverføring | altinn formidling filoverføring | innhenting av filoverføringsstatus | initialisering av filoverføring | initialiserer en filoverføring | filoverføring og returnerte verdier,false,,0,7,1,1,218bee00be34;5469a0bdb8bf;ecf88d6d8f49;2be6187c2e42;0648048072bd;ca26fa46841e;d29d4cc8560a,218bee00be34,218bee00be34,11989,4702,419,5121,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, slik de er सूचीført i tilstandsmaskinen: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Avbrutt**, **Publisert**, **Nedlastinger initiert**, **Overføring feilet**, **Alle bekreftet nedlastet** og **Slettet**. [1]

Det er verdt å merke seg at ikke alle overføringer nødvendigvis går gjennom alle disse tilstandene; noen kan for eksempel avsluttes etter **Publisert** hvis filen blir liggende for andre formål enn én enkelt filoverføringsprosess. [1]",
48601690-4d75-4f8c-af75-4303ad175dd4,2026-06-02T21:36:03.352726Z,window+salient,ue-broker-01-filoverforing-tilstander,4,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,2,true,2,true,"dd56b73485fd6 R21.9 P2.5 h2.0 or1.0 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Basic concepts","d66fc9e336d8d R22.0 P2.6 h2.0 or1.2 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker",2,altinn formidling filoverføring statuser startet slettet statusløp | filoverføring statuser | altinn formidling filoverføring statusløp | file transfer statuses | file transfer process states | current status of the file transfer,false,true,0,3,2,1,218bee00be34;ff978b271bc9;38aa10a64532,218bee00be34;ff978b271bc9,218bee00be34,13616,6187,361,6548,0,3,3,"En filoverføring i Altinn Formidling kan gå gjennom disse tilstandene, i denne rekkefølgen fra start til sletting: **Initialisert**, **Opplasting pågår**, **Sjekk av opplasting**, **Publisert**, **Nedlastinger initiert**, **Alle bekreftet nedlastet**, og til slutt **Slettet**. [1]

Det finnes også to alternative slutt-/feiltilstander i modellen: **Avbrutt** kan skje så lenge ingen nedlasting har startet, og **Overføring feilet** kan oppstå under opplasting, opplastingsbehandling eller nedlasting. [1]  

Den engelske kilden bruker de tilsvarende navnene **Initialized**, **Upload in Progress**, **Upload Processing**, **Published**, **Downloads Initiated**, **All Confirmed Downloaded**, **Deleted**, samt **Cancelled** og **TransferFailed**. [2]",
