run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,answer-judge-verdict,answer-judge-score,answer-judge-rationale,answer-judge-model,task-difficulty,task-difficulty-rationale,recall-at-5,recall-at-10,recall-at-20,citation-recall,golden-in-search-pool?,golden-pool-rank,golden-in-display?,golden-display-rank,golden-read?,golden-features,pool-head,search-passes,issued-queries,insufficiency-fired?,refinement-corpus-grounded?,enrichment-hits,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,cached-tokens,llm-calls,steps-executed,response,error
ba9c8d2f-82cf-4b6f-84d4-77bf6292e1d0,2026-06-02T10:20:46.234350Z,chunklen-1000,ue-broker-03-store-filer-virusskann,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"df9c39f17a534 R23.3 P2.6 h2.0 or1.1 L693 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Very large files",,1,altinn broker maximum file size 2gb send files larger than 2gb | limited to 2gb file size | files larger than 2gb | transfer of files larger than 2 gb | files up to 2gb | maximum file size,false,,0,3,1,1,462659d19025;050f67e402d9;5ebfb5d57656,462659d19025,462659d19025,17878,4470,328,4798,0,3,3,"Yes, but only under certain conditions. Broker is **restricted to files up to 2GB by default** because of the virus scan limitation, so files larger than 2GB can only be sent if the **resource has disabled virus scan** and that change has been **pre-approved** [1].

As for the maximum file size, the documentation gives **two different scopes**: the **theoretical maximum size is 1.6TB**, while Altinn Broker says it is only **regularly benchmarked up to 100GB** [1]. So the answer depends on whether you mean the documented theoretical limit or the regularly tested size.",
4e7eaf1e-3a4f-463e-b174-9e3c9b079758,2026-06-02T10:21:02.395288Z,chunklen-4000,ue-broker-03-store-filer-virusskann,0,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"df9c39f17a534 R23.7 P2.7 h2.0 or0.8 L693 0/? ty:content+phrase b[0.1,0.0,0.0,0.4,0.1,0.0] | Very large files",,1,altinn broker maximum file size 2gb file size limit large files | limited to 2gb file size | maximum file size | large files | very large files | altinn broker file storage,false,,0,3,3,1,462659d19025;050f67e402d9;01fdec6b497d,462659d19025;050f67e402d9;01fdec6b497d,462659d19025,16157,4327,326,4653,0,3,3,"Yes, but only under certain conditions. Broker is restricted to files up to 2 GB by default because of the virus scan limitation, but you can send files larger than 2 GB if the resource has disabled virus scan and that setup has been pre-approved. [1]

As for the maximum file size, the documentation gives two different scopes: the **theoretical maximum size** is **1.6 TB** for Broker overall, while the **Altinn 3** transition solution says files in Altinn 3 cannot be larger than **1 GB** because that is the maximum file size in Altinn 2. [1][3]

So the answer depends on which scope you mean:
- **Broker overall:** up to **1.6 TB theoretical maximum**. [1]
- **Default practical limit:** **2 GB**. [1][2]
- **Altinn 3 Broker transition solution:** **1 GB** maximum. [3]",
3d91873d-6a86-47a9-90df-0bf210ef1516,2026-06-02T10:21:18.708236Z,chunklen-1000,ue-broker-03-store-filer-virusskann,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"df9c39f17a534 R22.6 P2.6 h2.0 or1.0 L693 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Very large files",,1,altinn broker maximum file size 2gb file size limit send files larger than 2 gb | limited to 2gb file size | files larger than 2gb | files up to 2gb | maximum file size | send files using altinn broker,false,,0,2,2,1,462659d19025;050f67e402d9,462659d19025;050f67e402d9,462659d19025,16310,4472,343,4815,0,3,3,"Yes, but only under certain conditions. Altinn Broker is **restricted to files up to 2GB by default** because of the virus scan limitation, and the **`Initialize and upload FileTransfer`** operation is also limited to **2GB**. [1][2]

You **can** send files larger than 2GB if the resource has **disabled virus scan**, but such resources must be **pre-approved**. [1]

As for the maximum file size, the documentation gives two different scopes: the **theoretical maximum size is 1.6TB**, while the system is only **regularly benchmarked to 100GB**. [1]",
4f6dd767-42e2-4e6e-9cc2-81bc57802ef8,2026-06-02T10:21:36.412799Z,chunklen-4000,ue-broker-03-store-filer-virusskann,1,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"df9c39f17a534 R22.9 P2.6 h2.0 or1.0 L693 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Very large files",,1,altinn broker maximum file size 2gb send files larger than 2gb file size limit | limited to 2gb file size | files larger than 2gb | files up to 2gb | enable files above 2gb | maxfilesizeinmb,false,,0,2,2,1,462659d19025;050f67e402d9,462659d19025;050f67e402d9,462659d19025,17702,4417,338,4755,0,3,3,"Yes, but only under certain conditions. Altinn Broker is restricted to files up to 2GB by default because of the virus scan limitation, but you can send files larger than 2GB if the resource has disabled virus scan and that has been pre-approved by Altinn Broker. [1]

There is a small ambiguity in the sources about “maximum file size”:
- The **upload endpoint** `POST /broker/api/v1/filetransfer/upload` is explicitly limited to **2GB**. [2]
- The **Large Files** documentation says the **theoretical maximum size is 1.6TB**, and that they regularly benchmark up to **100GB**. It also says they can make changes to accommodate files larger than 1.6TB if needed. [1]

So, the practical answer is:
- **Default limit:** 2GB [1][2]
- **Possible with disabled virus scan + approval:** larger than 2GB [1…",
ade58a55-cc48-432a-a574-6514c886cb33,2026-06-02T10:21:52.783243Z,chunklen-1000,ue-broker-03-store-filer-virusskann,2,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"df9c39f17a534 R22.5 P2.6 h2.0 or0.8 L693 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Very large files",,1,altinn broker maximum file size 2 gb file size limit send files larger than 2gb | files up to 2gb | maximum file size,false,,0,3,2,1,462659d19025;0127378417da;14d38d41ea63,462659d19025;0127378417da,462659d19025,16367,4412,318,4730,0,3,3,"Yes — **you can send files larger than 2 GB through Altinn Broker if the resource has disabled virus scan** [1].  

There is a small ambiguity in the sources about the maximum size:

- The **Large Files** page says the **theoretical maximum size is 1.6 TB**, and that they regularly benchmark it only up to **100 GB** [1].
- The **What do you get?** page says Altinn Broker supports file transfers up to **1600 GB without virus scanning** and up to **2 GB with virus scanning** [2].

So, based on the provided sources, the practical answer is: **yes, larger than 2 GB is possible without virus scanning, and the stated maximum is 1.6 TB / 1600 GB** [1][2].",
49a0dea7-f3e3-4be5-876e-860b23c9f4e6,2026-06-02T10:22:08.659517Z,chunklen-4000,ue-broker-03-store-filer-virusskann,2,public-docs,new,"altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,1.0,1.0,1.0,1.0,true,1,true,1,true,"df9c39f17a534 R22.5 P2.6 h2.0 or0.8 L693 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Very large files",,1,altinn broker maximum file size 2 gb file size limit send files larger than 2gb | files up to 2gb | maximum file size,false,,0,2,1,1,462659d19025;a7b06845f4f1,462659d19025,462659d19025,15875,4428,311,4739,0,3,3,"Yes, but only under certain conditions: Broker is restricted to files up to 2 GB by default because of the virus scan restriction, and you can send files larger than 2 GB if the resource has disabled virus scan. Resources that disable virus scan must be pre-approved. [1]

The source also states that the **theoretical maximum size** is **1.6 TB**, while they only regularly benchmark it up to **100 GB**. They say they can make changes to accommodate files larger than 1.6 TB if needed. [1]

So the answer depends on which limit you mean:
- **Default limit:** 2 GB [1]
- **Theoretical maximum size:** 1.6 TB [1]
- **Regularly benchmarked up to:** 100 GB [1]",
b518ba35-cfce-421d-8d85-01661ef05eaa,2026-06-02T10:22:28.317315Z,chunklen-1000,ue-broker-05-filstorrelse-grenser-multi,0,public-docs,new,"compound,altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,0.0,0.0,0.0,0.0,true,39,false,,false,"d479e27df943e R10.8 P2.5 h2.0 or0.3 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get","dd62d69eb54f8 R19.2 P2.6 h2.0 or0.9 L1053 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.1,0.0] | Send files ;; dd5abfb62e36f R19.1 P2.4 h2.0 or0.1 L1043 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Multi app solution ;; d3d582b915703 R18.8 P1.2 h1.0 or0.0 L1408 1/? ty:phrase b[0.0,0.0,0.0,0.1,0.1,0.0] | Attachments ;; db35ba60edb88 R18.6 P1.2 h1.0 or0.0 L981 1/? ty:phrase b[0.0,0.0,0.0,0.1,0.2,0.0] | About ;; d03c40ed8658c R18.3 P2.5 h2.0 or0.2 L2595 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Technical overview ;; d986fa1bb0934 R18.2 P2.5 h2.0 or0.9 L2447 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get ;; d7823579326fc R17.5 P1.2 h1.0 or0.0 L2195 6/? ty:phrase b[0.0,0.0,0.0,0.1,0.1,0.0] | Processing and purpose ;; d0b365451ece4 R17.5 P2.5 h2.0 or0.4 L763 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Very large files",2,filstørrelsesgrensene i altinn broker med og uten virusskanning hvorfor er standardgrensen 2 gb og hva må til for å sende større filer | 2 gb med virusskanning | begrenset til 2gb filstørrelse | 1 gb maksimal fil størrelse | virusskanning utføres på vedlegg | vedleggsopplasting med virusskanning,false,true,0,6,1,2,c5abb06660fa;0648048072bd;c48747e2b5eb;0f3807200a65;54cf9b4a112e;9584a6e89afc,c5abb06660fa,0127378417da;462659d19025,19655,6882,550,7432,0,3,3,"I Altinn Broker er standardgrensen **2 GB** per fil, og dette skyldes **begrensninger med viruskanningen** [1].  

Hvis **viruskanning er deaktivert** på tjenesteressursen, kan du sende **større filer** [1]. For å gjøre det må ressursen som deaktiverer viruskanning være **forhåndsgodkjent av Altinn** på grunn av potensielle juridiske risikoer [1].  

Det finnes også en **teoretisk maksimal størrelse på 1,6 TB**, men Altinn opplyser at de **regelmessig tester bare opp til 100 GB** [1]. De sier samtidig at de kan gjøre endringer hvis det blir nødvendig for filer større enn 1,6 TB [1].  

Kort oppsummert:
- **Med virusskanning:** opptil **2 GB** [1]
- **Uten virusskanning:** større enn 2 GB er mulig [1]
- **Teoretisk maks:** **1,6 TB** [1]
- **Praktisk testet nivå:** **100 GB** [1]
- **Krav f…",
e5bdc862-53bd-4592-9e6e-64b779a5da1f,2026-06-02T10:22:56.611368Z,chunklen-4000,ue-broker-05-filstorrelse-grenser-multi,0,public-docs,new,"compound,altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,0.0,0.0,0.0,0.0,true,5,true,5,false,"d479e27df943e R13.5 P2.5 h2.0 or0.8 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get","d0b365451ece4 R15.8 P2.5 h2.0 or0.5 L763 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Very large files ;; d986fa1bb0934 R15.6 P2.6 h2.0 or1.4 L2447 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get ;; d0fd4df1a9003 R14.8 P3.7 h3.0 or1.0 L2833 1/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.1,0.0] | News ;; db6c43b81c669 R13.8 P2.6 h2.0 or1.3 L2528 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Technical overview",2,"altinn broker filstørrelsesgrense virusskanning 2 gb større filer standardgrense krav | 2 gb med virusskanning | overføring av filer større enn 2 gb | altinn 2 broker files | altinn 2 broker file storage | virusskanning av vedlegg | site:broker 2 GB virusskanning standardgrense hvorfor | ""2 GB"" virusskanning Altinn Formidling | MaxFileSize 2 GB Altinn Broker | større filer virusskanning Altinn Broker krav | virusskanning standardgrense 2 GB hvorfor",false,false,0,9,0,2,be276e956836;f2c87d24c5be;71edc1fa4e22;ccd63a4a0bce;989cc83e5afc;c5abb06660fa;aa36957253ca;c48747e2b5eb;967ae193620b,,0127378417da;462659d19025,28291,28508,1137,29645,17280,6,3,"Jeg har nå både den konkrete grensen og forklaringen: 2 GB er standard fordi virusskanning begrenser filstørrelsen, og større filer krever at virusskanning er deaktivert på tjenesteressursen samt forhåndsgodkjenning. Jeg kan nå formulere svaret kort og presist med kildehenvisning til de relevante dokumentene.
I Altinn Broker er grensene slik:

- **Med virusskanning:** opptil **2 GB**
- **Uten virusskanning:** opptil **1600 GB** (1,6 TB)

**Hvorfor er standardgrensen 2 GB?**  
Dokumentasjonen sier at Broker i utgangspunktet er begrenset til filer opp til **2 GB**, og at dette **skyldes begrensninger med virusskanningen**.

**Hva må til for å sende større filer?**  
Du kan sende større filer hvis **tjenesteressursen har deaktivert virusskanning**. I tillegg krever Altinn at ressurser som dea…",
bb0c7671-5d17-41e3-aca3-70b1146df6b4,2026-06-02T10:23:23.257561Z,chunklen-1000,ue-broker-05-filstorrelse-grenser-multi,1,public-docs,new,"compound,altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,0.0,0.0,0.0,0.0,true,5,true,5,false,"d479e27df943e R16.1 P2.6 h2.0 or1.3 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get","de960d2f402e0 R16.9 P2.6 h2.0 or1.0 L1302 4/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Getting started ;; d0fd4df1a9003 R16.6 P2.5 h2.0 or0.7 L579 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | News ;; db6c43b81c669 R16.6 P2.6 h2.0 or1.1 L2528 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Technical overview ;; de960d2f402e0 R16.4 P2.6 h2.0 or1.0 L962 5/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Getting started",3,"hva er filstørrelsesgrensene i altinn broker med og uten virusskanning hvorfor er standardgrensen 2 gb og hva må til for å sende større filer | altinn broker overføring av filer større enn 2 gb | altinn broker sende og motta store filer | altinn broker støtte for virkelig store filer | altinn broker information security | altinn broker resources | ""2 GB"" virusskanning altinn broker hvorfor | ""MaxFileSize"" altinn broker 2 GB virus scanning | altinn broker virus scanning 2 gb limit | altinn broker larger files virus scanning requirements | site:broker 2 gb virusskanning altinn | altinn broker antivirus file size limit | altinn broker virus scan file size maximum",false,false,0,7,0,2,14c59c83a93f;989cc83e5afc;967ae193620b;218bee00be34;c48747e2b5eb;baa5a2c83539;719d88108597,,0127378417da;462659d19025,26643,22810,1222,24032,11136,5,3,"Søket fant ikke en bedre forklaring enn overgangsdokumentet, som tydelig sier at 1 GB er maks i Altinn 2 og at Altinn 3 i overgangsløsningen derfor må konfigureres med samme MaxFileSize. Jeg har nok informasjon til å svare: standardgrensen 2 GB gjelder med virusskanning, uten virusskanning er grensen 1600 GB, og for større filer må virusskanning være slått av/ikke brukt. Jeg formulerer svaret kort og presist med kildehenvisning til dokumentasjonen.
I Altinn Broker/Altinn Formidling er filstørrelsesgrensene:

- **Med virusskanning:** opptil **2 GB**
- **Uten virusskanning:** opptil **1600 GB**

**Hvorfor er standardgrensen 2 GB?**  
Dokumentasjonen sier ikke en lang teknisk begrunnelse, men den peker på at **virusskanning er en del av opplastingsvalideringen**, og at løsningen derfor har en…",
e6c29b85-4d25-401a-a304-970231b9bf56,2026-06-02T10:23:41.086940Z,chunklen-4000,ue-broker-05-filstorrelse-grenser-multi,1,public-docs,new,"compound,altinn-broker,hard",complete,0,false,chunks+answer,true,,,,,,,0.0,0.0,0.0,0.0,true,10,true,10,false,"d479e27df943e R14.7 P2.5 h2.0 or0.8 L2440 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get","d66fc9e336d8d R19.0 P2.5 h2.0 or0.2 L1613 0/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Broker ;; db35ba60edb88 R18.2 P2.5 h2.0 or0.3 L981 1/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.1,0.0] | About ;; d2bf0e8df239a R17.8 P2.7 h2.0 or1.5 L2760 1/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.1,0.0] | News ;; dd56b73485fd6 R17.6 P2.6 h2.0 or0.9 L2169 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.1,0.0] | Basic concepts ;; d03c40ed8658c R16.7 P2.6 h2.0 or1.1 L2595 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Technical overview ;; dbdc037d3c336 R16.7 P2.5 h2.0 or0.3 L2852 3/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | Capabilities ;; d0fd4df1a9003 R15.2 P3.8 h3.0 or1.7 L2833 1/? ty:content+metadata+phrase b[0.0,0.0,0.0,0.5,0.1,0.0] | News ;; d986fa1bb0934 R14.9 P2.5 h2.0 or0.3 L494 2/? ty:content+phrase b[0.0,0.0,0.0,0.4,0.0,0.0] | What do you get",1,altinn broker filstørrelsesgrense virusskanning 2 gb større filer standardgrense hvorfor 2 gb | altinn broker 2 gb med virusskanning | overføring av filer større enn 2 gb | transfer of files larger than 2 gb | altinn broker file store | altinn broker managed file transfer,false,,0,4,4,2,989cc83e5afc;f2c87d24c5be;c48747e2b5eb;33f477a9ebce,989cc83e5afc;f2c87d24c5be;c48747e2b5eb;33f477a9ebce,0127378417da;462659d19025,17827,4601,519,5120,0,3,3,"I kildene som er gitt her, finner jeg bare én eksplisitt filstørrelsesgrense for Altinn 3 Formidling/Altinn Broker: filer i Altinn 3 kan ikke være større enn **1 GB**, fordi dette er den maksimale filstørrelsen i Altinn 2, og tjenesten i Altinn 3 skal konfigureres med denne **MaxFileSize**-begrensningen. [3]

Jeg finner derimot **ikke** i det utdraget du har gitt noen opplysninger om:
- en egen grense **med virusskanning** vs. **uten virusskanning**,
- hvorfor standardgrensen skulle være **2 GB**,
- eller hva som konkret må til for å sende **større filer** enn standardgrensen. [1][2][3][4]

Så basert på dette materialet er svaret:
- **Eksplisitt dokumentert grense:** **1 GB**. [3]
- **Opplysninger om 2 GB / virusskanning / større filer:** ikke dokumentert i de viste kildene. [1][2][3][4]

…",
